Title,Latitude,Longitude,Date,Elevation,site_no,Mean Water Temp (C),Mean Specific Conductance,Turbidity (FNU),pH,normalized_turbidity,normalized_water_temp,normalized_specific_conductance,distance_from_mean,normalized_pH,cwi,cwi_100
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1095375.0,17.3,178.0,,7.673819554142958,,6.5936254980079685,0.6812272490899636,0.1757160184569528,9.299190903504297,5.677387542744633,52
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1095434.0,16.0,,,7.298161476727455,,6.127490039840638,,0.1999420589585501,9.202344342928304,7.357431761075705,71
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1100568.0,17.7,,,7.975084580055589,,6.7370517928286855,,0.4769810443695839,8.094847107432813,7.280169918670337,70
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1104370.0,17.1,349.0,,7.157292832214573,,6.52191235059761,1.5704628185127407,0.3408107034714325,8.639204703449243,5.712153156530972,52
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1104405.0,16.5,303.0,,7.210658502769813,,6.306772908366535,1.3312532501300054,0.2874450329161924,8.852540499935083,5.612558032175684,51
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1104410.0,16.5,978.0,,7.683873973263608,,6.306772908366535,4.84139365574623,0.1857704375776032,9.258997133071183,6.731585757533491,64
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1104415.0,17.1,,,5.308963293229436,,6.52191235059761,,2.1891402424565696,1.2502812576259077,4.413259913408929,38
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1104420.0,17.8,963.0,,7.63996717089614,,6.772908366533865,4.763390535621425,0.141863635210135,9.43451994683428,6.959220866359001,66
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1104430.0,18.1,790.0,,6.339453198684465,,6.880478087649403,3.863754550182008,1.1586503370015402,5.369790718737305,5.58693211439812,51
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1104453.0,17.5,460.0,,7.726420006876142,,6.665338645418327,2.1476859074362977,0.2283164711901371,9.088914158874358,6.0670308669823285,56
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1104455.0,15.9,1190.0,2.2,7.020091261369823,0.1194982896237172,6.091633466135459,5.943837753510141,0.4780122743161819,8.0907246395667,4.670252005343121,41
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1104460.0,17.8,599.0,,6.699148592939198,,6.772908366533865,2.870514820592824,0.798954942746807,6.807717060282853,5.667884123050422,52
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1104475.0,17.7,300.0,,7.801662014460934,,6.7370517928286855,1.315652626105044,0.3035584787749288,8.78812502889089,5.774101526925419,53
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1168250.0,13.9,112.0,,6.663461222396801,,5.374501992031872,0.3380135205408216,0.834642313289204,6.665052430757272,4.304233982670258,37
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1170100.0,15.5,,,8.409999573087902,,5.94820717131474,,0.9118960374018964,6.35622121785199,6.11141278992964,57
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,1173000.0,17.0,,,8.882570773795859,,6.486055776892431,,1.3844672381098535,4.46706003144951,5.678457478715263,52
"""Boston Tea Party Reenactment""",42.3514,-71.0498,2023-10-07,2.192478179931641,422302000000000.0,20.2,617.0,,8.372270187078321,,7.633466135458168,2.96411856474259,0.8741666513923159,6.507049054015761,5.9775333776987445,55
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1095220.0,16.6,110.0,,8.166561586654765,,6.342629482071714,0.3276131045241809,0.6684580509687601,7.329394349385375,4.905986193433465,43
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1095375.0,17.5,174.0,,7.773690479774086,,6.665338645418327,0.6604264170566823,0.2755869440880802,8.899944660674082,5.588108298816644,51
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1095434.0,15.5,,,6.075429827617867,,5.94820717131474,,1.422673708068138,4.314324993837159,5.2946543003237085,48
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1100568.0,17.1,,,7.686631556681497,,6.52191235059761,,0.1885280209954913,9.247973356011691,7.612336752763243,73
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104370.0,16.3,339.0,,6.951286731769659,,6.235059760956176,1.518460738429537,0.5468168039163466,7.815670115349852,5.339062998632473,48
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104405.0,16.0,292.0,,9.887674079353106,,6.127490039840638,1.2740509620384817,2.3895705436671006,0.4490366090763427,3.118377894535938,24
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104410.0,15.8,957.0,,7.301056430324516,,6.05577689243028,4.732189287571503,0.1970471053614888,9.2139172740841,6.579934828657436,62
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104415.0,16.5,,,6.990108378678906,,6.306772908366535,,0.5079951570070991,7.970864398080796,6.972409504252239,66
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104420.0,17.0,968.0,,9.50036351436336,,6.486055776892431,4.789391575663027,2.002259978677356,1.997357973912152,4.718809489975379,41
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104430.0,17.9,795.0,,6.800415826316188,,6.808764940239044,3.889755590223609,0.6976877093698173,7.212545214143201,6.090128061350108,57
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104453.0,16.8,454.0,,5.5330479426875705,,6.414342629482072,2.1164846593863755,1.9650555929984348,2.1460870570286685,3.9668816173251855,33
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104455.0,15.6,1270.0,0.3,6.969020010120846,0.1,5.98406374501992,6.359854394175767,0.5290835255651594,7.886561064943367,4.674502215329802,41
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104460.0,17.3,582.0,,7.573666764724101,,6.5936254980079685,2.782111284451378,0.0755632290380958,9.69956393130751,6.392032417934527,60
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104475.0,17.6,296.0,,8.662125807847014,,6.701195219123507,1.294851794071763,1.1640222721610085,5.348315750766479,4.769988678149573,42
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1168250.0,13.9,122.0,,7.57767274792831,,5.374501992031872,0.3900156006240249,0.0795692122423048,9.683549523380336,5.181519460586335,46
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1170100.0,16.0,,,6.884435017792375,,6.127490039840638,,0.6136685178936299,7.548422210481414,6.695862908096949,63
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1173000.0,16.7,,,6.015130598010681,,6.378486055776891,,1.4829729376753242,4.073271446830463,5.45640021219832,50
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,422302000000000.0,20.4,618.0,,5.603206184444467,,7.705179282868525,2.9693187727509103,1.8948973512415384,2.42655321119721,4.843897402357403,43
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1095220.0,16.6,110.0,,8.166561586654765,,6.342629482071714,0.3276131045241809,0.6684580509687601,7.329394349385375,4.905986193433465,43
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1095375.0,17.5,174.0,,7.773690479774086,,6.665338645418327,0.6604264170566823,0.2755869440880802,8.899944660674082,5.588108298816644,51
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1095434.0,15.5,,,6.075429827617867,,5.94820717131474,,1.422673708068138,4.314324993837159,5.2946543003237085,48
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1100568.0,17.1,,,7.686631556681497,,6.52191235059761,,0.1885280209954913,9.247973356011691,7.612336752763243,73
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104370.0,16.3,339.0,,6.951286731769659,,6.235059760956176,1.518460738429537,0.5468168039163466,7.815670115349852,5.339062998632473,48
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104405.0,16.0,292.0,,9.887674079353106,,6.127490039840638,1.2740509620384817,2.3895705436671006,0.4490366090763427,3.118377894535938,24
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104410.0,15.8,957.0,,7.301056430324516,,6.05577689243028,4.732189287571503,0.1970471053614888,9.2139172740841,6.579934828657436,62
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104415.0,16.5,,,6.990108378678906,,6.306772908366535,,0.5079951570070991,7.970864398080796,6.972409504252239,66
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104420.0,17.0,968.0,,9.50036351436336,,6.486055776892431,4.789391575663027,2.002259978677356,1.997357973912152,4.718809489975379,41
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104430.0,17.9,795.0,,6.800415826316188,,6.808764940239044,3.889755590223609,0.6976877093698173,7.212545214143201,6.090128061350108,57
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104453.0,16.8,454.0,,5.5330479426875705,,6.414342629482072,2.1164846593863755,1.9650555929984348,2.1460870570286685,3.9668816173251855,33
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104455.0,15.6,1270.0,0.3,6.969020010120846,0.1,5.98406374501992,6.359854394175767,0.5290835255651594,7.886561064943367,4.674502215329802,41
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104460.0,17.3,582.0,,7.573666764724101,,6.5936254980079685,2.782111284451378,0.0755632290380958,9.69956393130751,6.392032417934527,60
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104475.0,17.6,296.0,,8.662125807847014,,6.701195219123507,1.294851794071763,1.1640222721610085,5.348315750766479,4.769988678149573,42
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1168250.0,13.9,122.0,,7.57767274792831,,5.374501992031872,0.3900156006240249,0.0795692122423048,9.683549523380336,5.181519460586335,46
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1170100.0,16.0,,,6.884435017792375,,6.127490039840638,,0.6136685178936299,7.548422210481414,6.695862908096949,63
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1173000.0,16.7,,,6.015130598010681,,6.378486055776891,,1.4829729376753242,4.073271446830463,5.45640021219832,50
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,422302000000000.0,20.4,618.0,,5.603206184444467,,7.705179282868525,2.9693187727509103,1.8948973512415384,2.42655321119721,4.843897402357403,43
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1095220.0,16.6,110.0,,8.166561586654765,,6.342629482071714,0.3276131045241809,0.6684580509687601,7.329394349385375,4.905986193433465,43
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1095375.0,17.5,174.0,,7.773690479774086,,6.665338645418327,0.6604264170566823,0.2755869440880802,8.899944660674082,5.588108298816644,51
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1095434.0,15.5,,,6.075429827617867,,5.94820717131474,,1.422673708068138,4.314324993837159,5.2946543003237085,48
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1100568.0,17.1,,,7.686631556681497,,6.52191235059761,,0.1885280209954913,9.247973356011691,7.612336752763243,73
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104370.0,16.3,339.0,,6.951286731769659,,6.235059760956176,1.518460738429537,0.5468168039163466,7.815670115349852,5.339062998632473,48
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104405.0,16.0,292.0,,9.887674079353106,,6.127490039840638,1.2740509620384817,2.3895705436671006,0.4490366090763427,3.118377894535938,24
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104410.0,15.8,957.0,,7.301056430324516,,6.05577689243028,4.732189287571503,0.1970471053614888,9.2139172740841,6.579934828657436,62
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104415.0,16.5,,,6.990108378678906,,6.306772908366535,,0.5079951570070991,7.970864398080796,6.972409504252239,66
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104420.0,17.0,968.0,,9.50036351436336,,6.486055776892431,4.789391575663027,2.002259978677356,1.997357973912152,4.718809489975379,41
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104430.0,17.9,795.0,,6.800415826316188,,6.808764940239044,3.889755590223609,0.6976877093698173,7.212545214143201,6.090128061350108,57
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104453.0,16.8,454.0,,5.5330479426875705,,6.414342629482072,2.1164846593863755,1.9650555929984348,2.1460870570286685,3.9668816173251855,33
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104455.0,15.6,1270.0,0.3,6.969020010120846,0.1,5.98406374501992,6.359854394175767,0.5290835255651594,7.886561064943367,4.674502215329802,41
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104460.0,17.3,582.0,,7.573666764724101,,6.5936254980079685,2.782111284451378,0.0755632290380958,9.69956393130751,6.392032417934527,60
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104475.0,17.6,296.0,,8.662125807847014,,6.701195219123507,1.294851794071763,1.1640222721610085,5.348315750766479,4.769988678149573,42
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1168250.0,13.9,122.0,,7.57767274792831,,5.374501992031872,0.3900156006240249,0.0795692122423048,9.683549523380336,5.181519460586335,46
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1170100.0,16.0,,,6.884435017792375,,6.127490039840638,,0.6136685178936299,7.548422210481414,6.695862908096949,63
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1173000.0,16.7,,,6.015130598010681,,6.378486055776891,,1.4829729376753242,4.073271446830463,5.45640021219832,50
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,422302000000000.0,20.4,618.0,,5.603206184444467,,7.705179282868525,2.9693187727509103,1.8948973512415384,2.42655321119721,4.843897402357403,43
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1095220.0,16.6,110.0,,8.166561586654765,,6.342629482071714,0.3276131045241809,0.6684580509687601,7.329394349385375,4.905986193433465,43
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1095375.0,17.5,174.0,,7.773690479774086,,6.665338645418327,0.6604264170566823,0.2755869440880802,8.899944660674082,5.588108298816644,51
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1095434.0,15.5,,,6.075429827617867,,5.94820717131474,,1.422673708068138,4.314324993837159,5.2946543003237085,48
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1100568.0,17.1,,,7.686631556681497,,6.52191235059761,,0.1885280209954913,9.247973356011691,7.612336752763243,73
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104370.0,16.3,339.0,,6.951286731769659,,6.235059760956176,1.518460738429537,0.5468168039163466,7.815670115349852,5.339062998632473,48
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104405.0,16.0,292.0,,9.887674079353106,,6.127490039840638,1.2740509620384817,2.3895705436671006,0.4490366090763427,3.118377894535938,24
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104410.0,15.8,957.0,,7.301056430324516,,6.05577689243028,4.732189287571503,0.1970471053614888,9.2139172740841,6.579934828657436,62
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104415.0,16.5,,,6.990108378678906,,6.306772908366535,,0.5079951570070991,7.970864398080796,6.972409504252239,66
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104420.0,17.0,968.0,,9.50036351436336,,6.486055776892431,4.789391575663027,2.002259978677356,1.997357973912152,4.718809489975379,41
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104430.0,17.9,795.0,,6.800415826316188,,6.808764940239044,3.889755590223609,0.6976877093698173,7.212545214143201,6.090128061350108,57
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104453.0,16.8,454.0,,5.5330479426875705,,6.414342629482072,2.1164846593863755,1.9650555929984348,2.1460870570286685,3.9668816173251855,33
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104455.0,15.6,1270.0,0.3,6.969020010120846,0.1,5.98406374501992,6.359854394175767,0.5290835255651594,7.886561064943367,4.674502215329802,41
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104460.0,17.3,582.0,,7.573666764724101,,6.5936254980079685,2.782111284451378,0.0755632290380958,9.69956393130751,6.392032417934527,60
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104475.0,17.6,296.0,,8.662125807847014,,6.701195219123507,1.294851794071763,1.1640222721610085,5.348315750766479,4.769988678149573,42
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1168250.0,13.9,122.0,,7.57767274792831,,5.374501992031872,0.3900156006240249,0.0795692122423048,9.683549523380336,5.181519460586335,46
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1170100.0,16.0,,,6.884435017792375,,6.127490039840638,,0.6136685178936299,7.548422210481414,6.695862908096949,63
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1173000.0,16.7,,,6.015130598010681,,6.378486055776891,,1.4829729376753242,4.073271446830463,5.45640021219832,50
"""Boston Jewish Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,422302000000000.0,20.4,618.0,,5.603206184444467,,7.705179282868525,2.9693187727509103,1.8948973512415384,2.42655321119721,4.843897402357403,43
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1095220.0,16.6,110.0,,8.166561586654765,,6.342629482071714,0.3276131045241809,0.6684580509687601,7.329394349385375,4.905986193433465,43
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1095375.0,17.5,174.0,,7.773690479774086,,6.665338645418327,0.6604264170566823,0.2755869440880802,8.899944660674082,5.588108298816644,51
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1095434.0,15.5,,,6.075429827617867,,5.94820717131474,,1.422673708068138,4.314324993837159,5.2946543003237085,48
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1100568.0,17.1,,,7.686631556681497,,6.52191235059761,,0.1885280209954913,9.247973356011691,7.612336752763243,73
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104370.0,16.3,339.0,,6.951286731769659,,6.235059760956176,1.518460738429537,0.5468168039163466,7.815670115349852,5.339062998632473,48
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104405.0,16.0,292.0,,9.887674079353106,,6.127490039840638,1.2740509620384817,2.3895705436671006,0.4490366090763427,3.118377894535938,24
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104410.0,15.8,957.0,,7.301056430324516,,6.05577689243028,4.732189287571503,0.1970471053614888,9.2139172740841,6.579934828657436,62
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104415.0,16.5,,,6.990108378678906,,6.306772908366535,,0.5079951570070991,7.970864398080796,6.972409504252239,66
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104420.0,17.0,968.0,,9.50036351436336,,6.486055776892431,4.789391575663027,2.002259978677356,1.997357973912152,4.718809489975379,41
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104430.0,17.9,795.0,,6.800415826316188,,6.808764940239044,3.889755590223609,0.6976877093698173,7.212545214143201,6.090128061350108,57
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104453.0,16.8,454.0,,5.5330479426875705,,6.414342629482072,2.1164846593863755,1.9650555929984348,2.1460870570286685,3.9668816173251855,33
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104455.0,15.6,1270.0,0.3,6.969020010120846,0.1,5.98406374501992,6.359854394175767,0.5290835255651594,7.886561064943367,4.674502215329802,41
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104460.0,17.3,582.0,,7.573666764724101,,6.5936254980079685,2.782111284451378,0.0755632290380958,9.69956393130751,6.392032417934527,60
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1104475.0,17.6,296.0,,8.662125807847014,,6.701195219123507,1.294851794071763,1.1640222721610085,5.348315750766479,4.769988678149573,42
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1168250.0,13.9,122.0,,7.57767274792831,,5.374501992031872,0.3900156006240249,0.0795692122423048,9.683549523380336,5.181519460586335,46
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1170100.0,16.0,,,6.884435017792375,,6.127490039840638,,0.6136685178936299,7.548422210481414,6.695862908096949,63
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,1173000.0,16.7,,,6.015130598010681,,6.378486055776891,,1.4829729376753242,4.073271446830463,5.45640021219832,50
"""Head of the Charles Regatta""",42.3594,-71.0861,2023-10-05,2.857174634933472,422302000000000.0,20.4,618.0,,5.603206184444467,,7.705179282868525,2.9693187727509103,1.8948973512415384,2.42655321119721,4.843897402357403,43
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1095220.0,16.6,110.0,,8.166561586654765,,6.342629482071714,0.3276131045241809,0.6684580509687601,7.329394349385375,4.905986193433465,43
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1095375.0,17.5,174.0,,7.773690479774086,,6.665338645418327,0.6604264170566823,0.2755869440880802,8.899944660674082,5.588108298816644,51
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1095434.0,15.5,,,6.075429827617867,,5.94820717131474,,1.422673708068138,4.314324993837159,5.2946543003237085,48
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1100568.0,17.1,,,7.686631556681497,,6.52191235059761,,0.1885280209954913,9.247973356011691,7.612336752763243,73
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104370.0,16.3,339.0,,6.951286731769659,,6.235059760956176,1.518460738429537,0.5468168039163466,7.815670115349852,5.339062998632473,48
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104405.0,16.0,292.0,,9.887674079353106,,6.127490039840638,1.2740509620384817,2.3895705436671006,0.4490366090763427,3.118377894535938,24
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104410.0,15.8,957.0,,7.301056430324516,,6.05577689243028,4.732189287571503,0.1970471053614888,9.2139172740841,6.579934828657436,62
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104415.0,16.5,,,6.990108378678906,,6.306772908366535,,0.5079951570070991,7.970864398080796,6.972409504252239,66
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104420.0,17.0,968.0,,9.50036351436336,,6.486055776892431,4.789391575663027,2.002259978677356,1.997357973912152,4.718809489975379,41
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104430.0,17.9,795.0,,6.800415826316188,,6.808764940239044,3.889755590223609,0.6976877093698173,7.212545214143201,6.090128061350108,57
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104453.0,16.8,454.0,,5.5330479426875705,,6.414342629482072,2.1164846593863755,1.9650555929984348,2.1460870570286685,3.9668816173251855,33
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104455.0,15.6,1270.0,0.3,6.969020010120846,0.1,5.98406374501992,6.359854394175767,0.5290835255651594,7.886561064943367,4.674502215329802,41
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104460.0,17.3,582.0,,7.573666764724101,,6.5936254980079685,2.782111284451378,0.0755632290380958,9.69956393130751,6.392032417934527,60
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1104475.0,17.6,296.0,,8.662125807847014,,6.701195219123507,1.294851794071763,1.1640222721610085,5.348315750766479,4.769988678149573,42
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1168250.0,13.9,122.0,,7.57767274792831,,5.374501992031872,0.3900156006240249,0.0795692122423048,9.683549523380336,5.181519460586335,46
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1170100.0,16.0,,,6.884435017792375,,6.127490039840638,,0.6136685178936299,7.548422210481414,6.695862908096949,63
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,1173000.0,16.7,,,6.015130598010681,,6.378486055776891,,1.4829729376753242,4.073271446830463,5.45640021219832,50
"""Boston Comedy Festival""",42.3541,-71.0622,2023-10-05,8.214835166931152,422302000000000.0,20.4,618.0,,5.603206184444467,,7.705179282868525,2.9693187727509103,1.8948973512415384,2.42655321119721,4.843897402357403,43
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1095220.0,16.6,110.0,,8.166561586654765,,6.342629482071714,0.3276131045241809,0.6684580509687601,7.329394349385375,4.905986193433465,43
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1095375.0,17.5,174.0,,7.773690479774086,,6.665338645418327,0.6604264170566823,0.2755869440880802,8.899944660674082,5.588108298816644,51
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1095434.0,15.5,,,6.075429827617867,,5.94820717131474,,1.422673708068138,4.314324993837159,5.2946543003237085,48
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1100568.0,17.1,,,7.686631556681497,,6.52191235059761,,0.1885280209954913,9.247973356011691,7.612336752763243,73
"""Boston Asian American Film Festival""",42.3601,-71.0589,2023-10-05,10.43025493621826,1104370.0,16.3,339.0,,6.951286731769659,,6.235059760956176,1.518460738429537,0.5468168039163466,7.815670115349852,5.339062998632473,48
